label,tweet
positive,Today should be on Nike tomorrow Glasgow to Edinburgh cycle so won't see Monday work so will miss it &amp; off Tuesday ???? My mojo has gone
positive,@nikestore GOT 'EM after 3 min using the SNKRS app! Going forward I hope all Saturday releases could go as smoothly. Thank you Nike.
neutral,"You don't win silver you lose gold.Nike advert at 1996 Atlanta Olympics . . .C'mon,let's go for gold!"
negative,This dude at the Nike store used a changing room to try on shoes. C'Mon Man
negative,It's Saturday night in Vegas. I'm stuck with no clothes. Wonder if I can go out and have a good time in my Nike gym outfit? @SouthwestAir
neutral,NIKE EMPLOYEE'S: If anyone want to work tomorrow at 5am call!!!!!!!!!!!!!!!!!!
neutral,@DVATW @helenketting  very destitute with their I phones sat nav an Nike tops ! Some were in Internet cafes in Hungary just had to check in
positive,@ShockerSara @jdjoe22 Just got off the phone with Nike. The official release of the t-shirts will be next Tuesday. Be......aroused.
positive,ENDS TOMORROW and the good stuff is going FAST Extra 25% off Nike at http://t.co/G1s5r9m4Aq w/coupon PUMPED http://t.co/eKbwFEvcvk
positive,That moment when u realize u may be single handedly supporting the entire Nike corporation. But can u really ever have too much #Nike stuff?
negative,"My little brother comes home with nike elite socks and jordans, when i was in 6th grade i got wilson socks and clearance shoes from Olympia"
neutral,On Tuesday I will be wearing double Nike socks with leather sandals
positive,today I wore my neon Nike pros to rush. today I also discovered that in the sun you can see my neon Nike pros through my dress #geauxgreek
positive,@SevaelFon Check with your local Nike retail locations for release info. Only online has been confirmed for September 11.
positive,Some body come with me to the Nike outlet tomorrow
positive,i need to figure out what shoes im going to buy tomorrow NIKE OR ADIDAS SUPERSTAR BC MY BROTHER HAS ONE AND I WANT TO HAVE IT TOO
positive,@atkfans2015 @atletidekolkata  its not. Nivia will be associate kit... but the match kit may be nike!
neutral,"Nike has been talking about going ""sweatshop free"" since the 90's and it still hasn't happened. C'mon now."
negative,"@OnTheManney @hbryant42 I don't think Nike was ever an option. Part of it may be the small, inexperienced management team he's kept around."
negative,Nike didn't have what I needed so now I need to order it online AND I NEED IT TOMORROW IHML
neutral,Everyone will play tomorrow at Millstone against West. Wear either of your new Nike polos from this season with black shorts/skorts.
neutral,Kanye shoulda toughed it out with Nike just a lil bit longer  https://t.co/fNpzt4mmcN
neutral,@nikestore will I be able to pick up at the Nike store on 5th or is it just online only?
neutral,"... But don't worry, I'll just take a nice 3 hour nap in the Nike lounge at the RPAC tomorrow cause that's basically all I do at school"
neutral,Can't wait to see how much Nike the freshmen wear tomorrow
positive,Here's the 1st part of Nike's very interesting topic on genlivecast http://t.co/OKafD7ezES
neutral,"I Want to be #UltimateNikeFan bt don't hav any Nike Product.Hope dey will Send me some products.So,That i may fall i love with @Nike @myntra"
neutral,Seriously can things just go right in my day?! Turns out the Nike run is tomorrow
positive,@ASOS I really want to order my husband some Nike air max 90s for 1st anniversary tomorrow. Could you offer me a free next day delivery code
positive,Put Saturday in your diary if you want a pair of Nike Air Presto. There will only be 80 pairs in store at Nike! http://t.co/B033AcE2Gz
positive,Are you interested in interning with Nike? Nike Info Session: September 16th at McClelland Park RM 402 from 5pm-6pm http://t.co/1fHqjGTJQ5
neutral,@BELLEionaire tomorrow is the last day. Trying to decide if i wanna go on this Nike run or go to that.....
positive,"For the 2nd consecutive year, the #Patriots and Nike will release new Lunar Force 1 sneakers. http://t.co/H9F0wlDwFU http://t.co/c0oNUqs9Xg"
neutral,Well it's about damn time Nike  https://t.co/dZWhYDUpgD
positive,"Looks like all releases Nike / Jordan will be raffle, I can dig it. Fck the bots! https://t.co/y13PRL0ACc"
neutral,Nike trying to change the online game  https://t.co/NiNWuP1P62
positive,New Hurley thongs and slides all featuring the Nike free technology sole #treatyourfeet feel the sun on your toes... http://t.co/u3RwPlhWfw
neutral,@nikestore will u guys be giving out tickets for the Nike flyknit racer 2.0 that's coming out on Friday 9/11/2015?
neutral,so tomorrow is picture day but idc so i'm just going to pretend likei forgot and go in nike shorts. whoopse.
positive,"I love my Nike players!! Way to go Serena! Expecting great things from you tomorrow, federer!"
positive,S/O to the kid who's gonna show up in that all neon Nike outfit tomorrow
neutral,I might wear my Nike slides tomorrow just for that tweet
negative,Dressing ghetto tomorrow with my Nike sandals no socks looks like gotta cut my toe nails
positive,"Think this is great advertisement for Nike. Although it may be unconventional, very emotional and inspiring #M300F15 https://t.co/qDBAPmiQUf"
neutral,#AndThatsHowTheRiotStarted Nike invents the ultimate inner city shoe. Then only has 5 pairs made for black Friday. Go gettem!
neutral,Serena Williams is also with Nike. They may pay her less for winning because she wins all the time - ( Source: 2paragraphs)
neutral,In light of the recent Nike drawing announcement for online orders we will keep flyknit orders for now and refund if needed come Friday.
positive,Wednesday's One Minute Warm Up:  a chart of the 330 punts last wknd &amp; Pats ower Robert Kraft gets his own Nike shoe http://t.co/pMX9GzB22Y
positive,#FRESHKICKS: Nike's online raffle system may have finally beaten the bots: http://t.co/yQkE16B3SA #SineadFresh
positive,BAM LIFESTYLE Nike's Online Raffle System May Have Finally Beaten the Bots http://t.co/rFI03ByIGr
negative,"White girls be so annoying with accessories, why you wearing a striped sun dress with a Nike hat and coach bag???!"
neutral,@NikeLamboBots is it true that Nike pushed back ovo release till October 3rd?
neutral,"Diego sat down and talks about van life, Toy Machine, and his new role as Nike team dude back in Argentina. http://t.co/8WehDDsT4t"
negative,I don't have the money for this NINTENDO STOP IT https://t.co/kseLZKxBYo
neutral,On August 29th 2014 Nintendo announced the New 3DS and 3DS XL. A year later the US is finally getting the smaller model.
neutral,"@ksizzleNJ I'm down for that obviously, but does Nintendo want that? The world may never know"
neutral,I might actually jump through the Nintendo monetization hoops. They'll get ad revenue from it either way. May as well claim some of it :P
positive,Nintendo releases new 3DS with new Animal Crossings bundle. #klgg #nintendo3ds #gaming http://t.co/F3YMIDHmIP http://t.co/lBZ3a4tSrL
positive,Standard New Nintendo 3DS Coming to North America in September: Nintendo announced today that the standard New... http://t.co/m7CozB27hj
neutral,"If youkblow hard enough on an old Nintendo cartridge, Mar.o will apjeae and give you three extra lives."
neutral,Xmas Deal Alert Original Nintendo Game Boy Console with 4 Games + Mad Catz Car Charger:  $39.99End Date: Thurs... http://t.co/k8pJ90I43t
positive,Officially out of office hours until the 8th!  In my back pack: Nintendo and Mario Bross YES Mp3 YES Bikini YES... http://t.co/IhpcPORgBG
positive,@Sethrogen Saturday is our annual drinking mario kart tournament. If you're in the UK and fancy beers and Nintendo feel free to come join us
neutral,Nintendo NES System Console with Super Mario &amp; Duck Hunt.:  $85.00End Date: Thursday Oct-1-2015 1... http://t.co/GY5WZNOmo9 #RETROGAMING
negative,"Well, after more than 2 years I just got a copyright notice from Nintendo on my 2nd oldest video. The culprit? The Wind Waker's main theme."
neutral,Man c'mon Nintendo we could get a Mega Man helmet in Splatoon with the amiibo just DO IT
neutral,"Minimap is here with all the news about Metal Gear, Deus Ex, Hamlet, Ace Attorney, Nintendo, Amazon and PS4! https://t.co/un1PAeB0Xz"
neutral,"@Alison_prime Disregarding that...I mean, c'mon. Seriously... Nintendo. Japan. In the 80s. You really think they went that route?"
positive,"@Beemercanada Let's make him more likely to be confirmed  #Isaac4Smash #Isaac4Smash! #ISAAC4SMASH! C'mon, Nintendo, this is our childhoods!"
neutral,@Bendilin @TheFrenchCritic With Nintendo's policy on their flagship exclusives? There are better odds of the sun going supernova in 10 secs.
negative,"1st party Nintendo games stay stupidly expensive. Why is Mario Party 9 still $44.99 most places? Definitely not the ""QUALITY"" of the titles."
positive,@DanteReborn I honestly think the Super Mario Bros 2 set is coming.  Nintendo wanted to concentrate development on the more-similar sets 1st
positive,My Super Mario Maker review for the Daily Dot - this is the online community Nintendo fans have always wanted. http://t.co/dTSqTbPMFG
neutral,@Xbox  What do you think happened with Nintendo 3rd party?
positive,Nintendo celebrates Mario's 30th Anniversary with Super Mario Maker. Quite possibly the best reason to own a... http://t.co/OpcQVms69d
neutral,Nintendo SNES Bundle with 6 Games + Super Gameboy:  $89.99End Date: Friday Oct-2-2015 22:27:11 PD... http://t.co/kbUvnORrl8 #retrogaming
positive,@IsaacMalvo @NintendoAmerica Golden Sun helped build the handheld franchise of Nintendo. Isaac deserves his spot.
positive,"Gon get smashed! The Nintendo kind though, not the drunk kind. Right?..right? https://t.co/gH5X0qBaeR"
neutral,"New Amiibo wave rumored to include Luis Ramirez (Marine) and Bryyus the First, Nintendo Direct scheduled for tomorrow"
neutral,@HMKilla i think nintendo may have scraped zelda wii u completely if they haven't brought out any new info on it that's what i think
positive,"Hey Nintendo, is the new Sept 25 3DS only a limited edition bundle in NA, or is that 3DS here to stay? Also, will EU faceplaces work on it?"
neutral,Nintendo SNES Console with star fox:  $65.00End Date: Monday Sep-14-2015 3:33:29 PDTBuy It Now fo... http://t.co/IrAfQEc8lB #retrogaming
neutral,"Find us right here tomorrow for @logtournament with @KissFMUK and Nintendo ""pew pew"" http://t.co/9D2Q2nzjk1"
neutral,"@Spacekatgal @kadybat and if Nintendo came out and said ""nope, we declare she is a cis woman"" while that may make it ""official canon""..."
neutral,"I just read a rumor that the Nintendo NX may not have an optical drive, and I'm just like, ""are you TRYING to fail now, Nintendo?"""
neutral,"@jrconway3 @BitnerdGX Sure, it may not be in a direct sense. But Nintendo gives GX the support by sending them coverage and press releases."
neutral,"I admit Nintendo may have gone a bit overboard with the whole ""lets give all the popular youtubers a copy of super mario maker"" thing"
neutral,This may be the weirdest thing Nintendo's ever made. https://t.co/q7Sc7dlTiy
neutral,@xchadillacx it comes out NOV 13 if it does come out.  Nintendo is notorious for rumors trust me ha
neutral,"Saturday must be flea market day because everybody's out its too crowded for me tho, wonder if I can find Mike Tyson punch out for Nintendo"
positive,I find it interesting that 3rd party collector's edition don't sell out. Nintendo is a different story.
positive,Just updated my profile to help promote the new game for the Nintendo 3DS coming out on September 25 called Animal Crossing Happy Homes!
neutral,i dont know is that the nintendo direct tomorrow is probably when were going to get right
positive,@Warpjump @NinBendo1 At least it established that Nintendo can put in 3rd party characters. (I want Snake back)
positive,Tomorrow's Nintendo Know is all done and it's going to be a pretty good time. http://t.co/WxAxUzhgcy
