label,tweet
positive,"['snoop', 'dogg', 'one', 'star', 'support', 'matt', 'barnes', 'charity', 'football', 'game', 'la', 'sunday']"
neutral,"['go', 'marana', 'last', 'month', 'grade', 'get', 'send', 'iss', 'everyday']"
neutral,"['heaven', 'know', 'self', 'promote', 'conversation', 'new', 'show', 'ice', 'cube']"
negative,"['james', 'big', 'brother', 'meg', 'leave', 'tomorrow', 'go', 'anyone', 'aggravate']"
negative,"['show', 'charlie', 'hebdo', 'march', 'light', 'wh', 'blue', 'white', 'red', 'late', 'moment', 'silence', 'heart', 'america']"
positive,"['may', 'one', 'reason', 'st', 'willingly', 'participate', 'swachh', 'bharat', 'oct']"
neutral,"['cafe', 'asia', 'bday', 'tomorrow', 'night']"
positive,"['red', 'sox', 'may', 'god', 'awful', 'beat', 'yankee', 'thick', 'thing', 'always', 'nice']"
neutral,"['ben', 'smith', 'smith', 'concussion', 'remain', 'lineup', 'thursday', 'curtis']"
positive,"['top', 'gear', 'return', 'bbc', 'sunday', 'may', 'new', 'presenter', 'chris', 'evans', 'say']"
negative,"['may', 'shit', 'guitar', 'least', 'work', 'broom', 'across', 'floor', 'george', 'harrison', 'lazy', 'fuck']"
neutral,"['monday', 'night', 'raw', 'tell', 'business', 'john', 'cena', 'seth', 'rollins', 'want', 'bri', 'bella', 'nikki', 'bella', 'class', 'l']"
neutral,"['italy', 'former', 'pm', 'silvio', 'berlusconi', 'indict', 'tuesday', 'new', 'criminal', 'charge', 'break', 'news', 'buzz']"
positive,"['contraband', 'boy', 'eager', 'finally', 'watch']"
positive,"['ahahaha', 'right', 'btw', 'actually', 'idk', 'sm', 'ceo', 'right', 'kym', 'bout', 'lee', 'soo', 'man', 'may', 'tell']"
positive,"['friday', 'nite', 'lineup', 'recommences', 'tonight', 'pst', 'fleetwood', 'mac', 'red', 'hot', 'chili', 'pepper', 'justin', 'timberlake']"
neutral,"['already', 'vote', 'early', 'last', 'friday', 'cypress', 'nw', 'houston', 'definitely', 'want', 'cruz', 'win', 'need', 'dem', 'senate']"
neutral,"['good', 'morning', 'listen', 'score', 'lunch', 'natural', 'eatery', 'trivia', 'cafe', 'ticket', 'darien', 'lake']"
negative,"['want', 'go', 'school', 'monday', 'would', 'love', 'cuddle', 'niall', 'instead', 'never', 'ever', 'happen', 'lol']"
positive,"['tgif', 'wish', 'could', 'say', 'friday', 'go', 'relax', 'waist', 'deep', 'stain', 'cabinet']"
positive,"['would', 'complete', 'sunday', 'patriot', 'win', 'bumblebee', 'steelers', 'lose']"
positive,"['wait', 'stay', 'kayla', 'levi', 'tomorrow', 'night']"
positive,"['wait', 'first', 'vinyasa', 'power', 'yoga', 'class', 'tomorrow', 'new', 'instructor', 'arielle', 'come', 'join', 'u']"
neutral,"['anyone', 'fancy', 'give', 'ride', 'guildford', 'mitcham', 'tomorrow']"
neutral,"['brock', 'lesnar', 'shirt', 'live', 'show', 'sunday']"
neutral,"['watch', 'drew', 'peterson', 'movie', 'lifetime', 'spark', 'conversation', 'miss', 'mapes', 'class', 'tomorrow']"
neutral,"['sunday', 'november', 'olympus', 'expert', 'hand', 'curry', 'store', 'cambridge']"
neutral,"['josh', 'hamilton', 'catch', 'top']"
neutral,"['bizarre', 'kane', 'break', 'leg', 'train', 'england', 'tomorrow']"
neutral,"['john', 'kasich', 'remind', 'u', 'chairman', 'house', 'budget', 'committee', 'least', 'time', 'tonight', 'lol']"
positive,"['sunday', 'national', 'ice', 'cream', 'day', 'supercold', 'science', 'show', 'pm', 'sample', 'liquid']"
negative,"['one', 'care', 'floyd', 'mayweather', 'fight', 'september', 'andre', 'berto']"
positive,"['join', 'support', 'gender', 'equality', 'gotopless', 'pride', 'parade', 'sunday', 'venice', 'beach']"
positive,"['friday', 'mubarak', 'muslim', 'world']"
neutral,"['reason', 'obama', 'absent', 'solidarity', 'march', 'charlie', 'hebdo', 'moment', 'silence', 'paris', 'attack']"
neutral,"['hi', 'tom', 'radnor', 'sit', 'mutt', 'strut', 'pump', 'chip', 'sure', 'bacon', 'throw', 'bc', 'storm']"
neutral,"['watch', 'george', 'osborne', 'theresa', 'may', 'next', 'episode']"
positive,"['great', 'way', 'start', 'retreat', 'pancake', 'meeting', 'friday', 'morning', 'ihop']"
neutral,"['gucci', 'trouser', 'self', 'confidentness', 'november', 'snowball', 'duet', 'different', 'rapport', 'reduction', 'nay']"
positive,"['undergo', 'medical', 'juventus', 'tomorrow', 'play', 'trequartista', 'cam', 'time']"
neutral,"['friday', 'consist', 'netflix', 'hot', 'tea', 'alll', 'day', 'long']"
neutral,"['spite', 'claim', 'george', 'osborne', 'fix', 'roof', 'whilst', 'sun', 'shin', 'structural', 'weakness', 'persist']"
neutral,"['two', 'guest', 'list', 'ticket', 'give', 'away', 'joan', 'show', 'st', 'thursday', 'keep', 'lock', 'find']"
neutral,"['game', 'stretch', 'murray', 'break', 'time', 'set', 'serve', 'match', 'point']"
positive,"['jurassic', 'world', 'show', 'cac', 'theater', 'tomorrow', 'student', 'get', 'free', 'anyone', 'else']"
neutral,"['last', 'week', 'guayaquil', 'independence', 'day', 'ecuador', 'mean', 'school', 'friday', 'organise', 'trip', 'staff', 'stude']"
negative,"['everytime', 'watch', 'harry', 'potter', 'part', 'still', 'think', 'maybe', 'cedric', 'return', 'never', 'cry']"
neutral,"['sentence', 'january', 'event', 'attack', 'charlie', 'hebdo', 'charlie', 'je', 'suis', 'charlie']"
neutral,"['stanford', 'play', 'san', 'diego', 'state', 'november', 'saint', 'go', 'arizona', 'ucla', 'host', 'unlv']"
positive,"['rob', 'brantly', 'alot', 'white', 'sox', 'able', 'runner', 'less', 'out', 'bring', 'home', 'sacrifice', 'fly']"
neutral,"['boehner', 'send', 'letter', 'tweet', 'yesterday', 'one', 'cantor']"
negative,"['another', 'pathetic', 'false', 'flag', 'drama', 'like', 'charlie', 'hebdo', 'back', 'january', 'real', 'terrorist', 'attack']"
neutral,"['amazon', 'prime', 'deliver', 'alcohol', 'fuel', 'drunk', 'online', 'shopping', 'say', 'tuesday']"
neutral,"['remember', 'santorum', 'romney', 'obama', 'healthcare', 'mandate', 'one']"
neutral,"['si', 'like', 'kanye', 'run', 'prez', 'really', 'want', 'kim', 'kardashian', 'lady', 'drop', 'mic']"
neutral,"['siu', 'set', 'drake', 'look', 'keep', 'sole', 'possession', 'place', 'mvc', 'underway', 'set']"
positive,"['twilight', 'hot', 'toddy', 'shower', 'gel', 'lush', 'kitchen', 'wednesday', 'obsession', 'rekindle']"
neutral,"['jason', 'aldean', 'ticket', 'friday', 'anyone', 'want']"
positive,"['good', 'labor', 'day', 'red', 'sox', 'fan', 'enjoy', 'baseball', 'boston', 'host', 'blue', 'jays', 'monday', 'go', 'boston']"
negative,"['amy', 'schumer', 'party', 'dress', 'pretty', 'much', 'hate']"
positive,"['bet', 'tomorrow', 'go', 'eden', 'hazard', 'score', 'first', 'chelsea', 'win']"
neutral,"['yooo', 'niggas', 'paris', 'come', 'might', 'plank', 'whole', 'night']"
negative,"['dang', 'patrick', 'kane', 'jay', 'cutler', 'kris', 'bryant', 'lock', 'panic', 'room', 'field']"
positive,"['happy', 'birthday', 'prince', 'george', 'know', 'try', 'hopster', 'yet', 'try', 'free', 'promo']"
neutral,"['real', 'madrid', 'rip', 'piss', 'man', 'utd', 'get', 'keeper', 'half', 'price', 'january']"
neutral,"['ric', 'flair', 'roddy', 'piper', 'world', 'ric', 'flair', 'one', 'roddy', 'long', 'close', 'fri']"
neutral,"['see', 'get', 'norm', 'live', 'tweet', 'big', 'brother', 'wednesday', 'thanks']"
neutral,"['fb', 'warrior', 'fan', 'pick', 'quarter', 'win', 'v', 'west', 'chester', 'oct', 'right', 'root', 'sport', 'directv', 'dish']"
positive,"['hmmm', 'balotelli', 'may', 'come', 'back', 'milan', 'right', 'time', 'adriano', 'bacca', 'step', 'game']"
neutral,"['giants', 'niner', 'fan', 'would', 'wanna', 'go', 'sunday', 'night', 'game', 'metlife']"
negative,"['require', 'jew', 'become', 'catholic', 'world', 'war', 'muslim']"
neutral,"['hbt', 'david', 'wright', 'track', 'make', 'return', 'next', 'monday']"
neutral,"['friday', 'random', 'travel', 'fact', 'know', 'dying', 'illegal', 'house', 'parliament', 'england']"
positive,"['get', 'excite', 'local', 'q', 'birthday', 'bash', 'friday', 'night', 'check', 'band', 'profile', 'trifecta']"
neutral,"['true', 'kris', 'bryant', 'win', 'nl', 'roy', 'long', 'still', 'breathe', 'october', 'even', 'need', 'swing', 'bat']"
negative,"['martin', 'atkinson', 'man', 'middle', 'sunday', 'never', 'away', 'game', 'charge', 'loss', 'draw']"
neutral,"['true', 'pumpkin', 'back', 'tomorrow', 'dunkin']"
neutral,"['tory', 'govt', 'may', 'offer', 'money', 'upfront', 'get', 'health', 'devolution', 'run', 'serve', 'purpose']"
negative,"['cpl', 'seasns', 'doesnt', 'take', 'genius', 'google', 'bad', 'guy', 'never', 'bad']"
positive,"['much', 'love', 'infamous', 'challenge', 'run', 'today', 'fun', 'viewer', 'dark', 'soul', 'ii', 'resume', 'saturday']"
neutral,"['saw', 'commercial', 'say', 'jurassic', 'world', 'open', 'friday', 'miss', 'something']"
neutral,"['say', 'shes', 'elite', 'top', 'singer', 'kpop', 'go', 'show', 'big', 'impression', 'one', 'bad', 'moment', 'negative', 'light', 'last']"
neutral,"['gonna', 'pissed', 'end', 'miss', 'release', 'calibraska', 'tomorrow']"
neutral,"['cheap', 'ticket', 'available', 'watch', 'el', 'clasico', 'bernabeu', 'march', 'euro', 'someone', 'laugh']"
negative,"['know', 'version', 'grade', 'write', 'novel', 'call', 'prisoner', 'radio', 'city', 'exist', 'yet']"
neutral,"['porter', 'judge', 'pace', 'set', 'perfectly', 'short', 'burst', 'papa', 'roll', 'stone', 'give', 'way', 'musical', 'genocide']"
positive,"['like', 'israel', 'good', 'place', 'business', 'rank', 'best', 'place', 'proud']"
positive,"['x', 'proud', 'rt', 'tweet', 'rough', 'trans', 'like', 'expression', 'style', 'dance', 'rap', 'v', 'awesome', 'gd', 'pride']"
positive,"['everyone', 'go', 'go', 'see', 'monday', 'go', 'see', 'slipknot', 'bullet', 'valentine', 'tomorrow']"
negative,"['hell', 'gonna', 'pitch', 'tomorrow', 'david', 'price', 'guy', 'wanna', 'go', 'go', 'u']"
neutral,"['gucci', 'pant', 'credit', 'november', 'build', 'mate', 'indicative', 'inflowing', 'hike', 'consideration', 'whiz', 'true']"
positive,"['laugh', 'end', 'black', 'friday']"
neutral,"['tomorrow', 'reunite', 'sad']"
neutral,"['september', 'still', 'frank', 'ocean', 'album']"
neutral,"['anyone', 'interest', 'dark', 'souls', 'scholar', 'son', 'blind', 'stream']"
neutral,"['point', 'motorola', 'verizon', 'may', 'allow', 'droid', 'bionic', 'one', 'hyped', 'phone', 'rec']"
negative,"['ask', 'lil', 'wayne', 'get', 'michael', 'jackson', 'bug', 'wiz', 'khalifa', 'get', 'gun', 'rose', 'point', 'night', 'step', 'outside', 'matrix']"
negative,"['far', 'concern', 'murder', 'stevens', 'help', 'bring', 'sentence', 'may', 'light', 'play', 'part', 'murder']"
positive,"['smart', 'learn', 'great', 'speaker', 'day', 'ibm', 'summit', 'copenhagen']"
neutral,"['may', 'mets', 'tonight', 'may', 'get', 'good', 'score', 'chance', 'base', 'load', 'david', 'wright', 'three', 'out', 'go']"
positive,"['watch', 'jeff', 'carter', 'may', 'try', 'mount']"
neutral,"['may', 'want', 'learn', 'scotus']"
negative,"['note', 'id', 'david', 'cameron', 'may', 'friend', 'right', 'certainly', 'honourable']"
positive,"['rt', 'great', 'practice', 'today', 'thanks', 'good', 'rnds', 'milan', 'kyle', 'griffen', 'time', 'lunch']"
positive,"['get', 'start', 'early', 'shopping', 'holiday', 'chelsea', 'oct', 'perfect', 'present', 'await']"
neutral,"['watch', 'cowboy', 'jet', 'game', 'see', 'romo', 'go', 'tonight']"
positive,"['chris', 'brown', 'catch', 'pas']"
negative,"['today', 'anniversary', 'major', 'aggression', 'kill', 'palestinian', 'citizen', 'day']"
negative,"['triple', 'traffic', 'threat', 'thursday', 'falcon', 'game', 'georgia', 'tech', 'game', 'joe', 'biden', 'downtown', 'connector']"
neutral,"['look', 'forward', 'join', 'u', 'milan', 'jan', 'talk']"
negative,"['look', 'understand', 'argument', 'abolish', 'death', 'penalty', 'may', 'point', 'remorse', 'yakub', 'give', 'break']"
negative,"['rousey', 'v', 'holm', 'may', 'big', 'waste', 'ufc', 'card', 'ever', 'see']"
neutral,"['tag', 'may', 'ebola', 'time', 'refer', 'someone', 'patriot', 'may', 'contract', 'ebola', 'last', 'night']"
positive,"['today', 'type', 'day', 'know', 'tomorrow', 'bring']"
positive,"['smash', 'project', 'march', 'omg', 'day', 'birthday', 'aaah']"
neutral,"['moment', 'figure', 'tia', 'long', 'play', 'ice', 'cube', 'yet', 'also', 'play', 'friday', 'ice', 'cube']"
positive,"['geography', 'class', 'tomorrow', 'google', 'great', 'starter']"
neutral,"['cringe', 'time', 'interview', 'felt', 'bad', 'brock', 'lesnar', 'summerslam', 'sunday', 'way']"
positive,"['would', 'anything', 'see', 'taylor', 'swift', 'concert']"
neutral,"['may', 'longer', 'representative', 'tony', 'blair', 'still', 'head', 'initiative']"
neutral,"['mood', 'day', 'kendrick', 'lamar', 'black', 'friday']"
positive,"['strike', 'distance', 'promotion', 'title', 'sunday', 'president', 'day', 'great', 'get', 'many', 'u', 'together', 'legends', 'v', 'club']"
negative,"['anarchist', 'dry', 'sun', 'inside', 'lady', 'crotch', 'cringe']"
neutral,"['hi', 'karly', 'briana', 'nalumfe', 'u', 'want', 'get', 'free', 'iph', 'please', 'kindly', 'check', 'thx']"
positive,"['gotta', 'meet', 'kendrick', 'lamar', 'j', 'cole', 'february', 'plane', 'ticket', 'worth']"
negative,"['girl', 'lose', 'baby', 'due', 'placenta', 'burst', 'inside', 'baby', 'receive', 'air']"
neutral,"['r', 'u', 'sure', 'didnt', 'even', 'know', 'milan', 'pollute', 'think', 'time', 'clean', 'know', 'la', 'take', 'sun']"
positive,"['oracle', 'really', 'stand', 'deliver', 'proud', 'south', 'perform']"
neutral,"['tiger', 'wood', 'form', 'finally', 'return', 'one', 'unlucky', 'lip', 'aggressive', 'putt']"
positive,"['tarheel', 'give', 'great', 'effort', 'half', 'pirate', 'pull', 'big', 'win', 'throw', 'next', 'sat', 'tough', 'one', 'go', 'pirate']"
neutral,"['rock', 'saturday', 'night', 'special']"
neutral,"['gonna', 'try', 'use', 'sadat', 'evaluate', 'progress', 'tomorrow', 'library', 'lol']"
positive,"['sunday', 'know', 'mean', 'venice', 'beach', 'peace', 'frog', 'live', 'music', 'venice', 'bistro']"
positive,"['yes', 'want', 'win', 'see', 'david', 'price', 'play', 'cleveland', 'monday']"
positive,"['day', 'paul', 'mccartney', 'may', 'best', 'lolla', 'set', 'ever', 'see']"
neutral,"['milk', 'chocolate', 'day', 'tomorrow', 'ready', 'celebrate']"
negative,"['persecute', 'christian', 'uused', 'celibrate', 'nov', 'burn', 'pope', 'effigy']"
positive,"['well', 'darling', 'girl', 'aja', 'happy', 'school', 'tomorrow', 'really', 'mind', 'respite', 'get', 'highschool', 'hour']"
positive,"['floatin', 'soak', 'sun', 'n', 'eric', 'church', 'get', 'good']"
positive,"['time', 'okay', 'discriminate', 'towards', 'christian', 'hand', 'present', 'december']"
neutral,"['nintendo', 'snes', 'bundle', 'game', 'super', 'gameboy', 'end', 'date', 'friday', 'oct', 'pd']"
positive,"['bj', 'penn', 'shogun', 'nick', 'diaz', 'swick', 'fighting', 'card', 'ppv', 'fox', 'dec', 'cant', 'wait']"
positive,"['happy', 'birthday', 'namja', 'bias', 'kpop', 'lee', 'taemin', 'taem', 'love', 'u', 'miss', 'u', 'past']"
negative,"['never', 'know', 'moebius', 'though', 'look', 'like', 'cool', 'artist', 'great', 'artist', 'always', 'die', 'march']"
negative,"['people', 'come', 'briana', 'pregnant', 'month', 'get', 'preggies', 'like', 'may', 'something', 'learn', 'count']"
neutral,"['fun', 'friday', 'long', 'procession', 'elementary', 'school', 'child', 'march', 'along', 'ring', 'road', 'iqaluit', 'around']"
positive,"['sorry', 'loss', 'may', 'cody', 'cassidy', 'smile', 'everytime', 'think', 'great', 'frank', 'gifford']"
positive,"['nice', 'may', 'get', 'valentine', 'well', 'undecided', 'may', 'get', 'late', 'date', 'quite', 'want', 'honest']"
positive,"['scoop', 'get', 'free', 'ice', 'cream', 'sunday', 'national', 'ice', 'cream', 'day']"
negative,"['touch', 'lima', 'dick', 'public', 'think', 'keep', 'forget', 'member']"
positive,"['galliani', 'confirm', 'boateng', 'join', 'milan', 'include', 'team', 'january']"
neutral,"['foe', 'city', 'hisd', 'hcc', 'bond', 'measure', 'emerge', 'anti', 'make', 'appearance', 'wks', 'election', 'day']"
positive,"['present', 'exceptional', 'customer', 'experience', 'ibm', 'tomorrow']"
positive,"['niall', 'get', 'road', 'tour', 'osaka', 'next', 'february', 'ticket', 'wait', 'see', 'follow']"
negative,"['manage', 'loose', 'key', 'puke', 'gut', 'next', 'day', 'sober', 'time', 'sam', 'smith', 'concert']"
negative,"['predict', 'winter', 'classic', 'game', 'cancel', 'upcoming', 'monday', 'fuck']"
neutral,"['get', 'quite', 'backup', 'george', 'harrison', 'play', 'come', 'sun', 'via']"
neutral,"['recipient', 'cecil', 'b', 'demille', 'award', 'golden', 'globe', 'award', 'hfpa', 'board', 'director', 'choice', 'announce', 'thursday', 'morning']"
neutral,"['passenger', 'aplogize', 'tardiness', 'half', 'dual', 'single', 'magic', 'drop', 'soon', 'staytunned']"
neutral,"['ryan', 'reynolds', 'may', 'back', 'prequel', 'sequel', 'safe', 'house', 'without', 'denzel', 'washington', 'script', 'work']"
neutral,"['thursday', 'yea', 'g', 'ice', 'cube', 'real', 'son', 'see', 'twitter', 'page']"
neutral,"['yes', 'may', 'seem', 'difficult', 'believe', 'kpop', 'fan', 'literally', 'everywhere', 'though']"
positive,"['briana', 'get', 'last', 'gift', 'tomorrow', 'probably', 'gonna', 'cry', 'like', 'baby']"
neutral,"['yea', 'iss', 'back', 'tomorrow']"
positive,"['hahahaha', 'suck', 'kickball', 'plus', 'homework', 'tomorrow', 'tgif', 'day', 'weekend']"
positive,"['agree', 'wit', 'east', 'long', 'drose', 'sits', 'year']"
negative,"['paul', 'dunne', 'currently', 'regret', 'deal', 'strike', 'satan', 'finish', 'sunday', 'first', 'place']"
negative,"['v', 'leave', 'yakub', 'today', 'tomorrow', 'kill', 'innocent', 'people', 'kind', 'justice']"
negative,"['seth', 'rollins', 'number', 'credibility', 'lose', 'may', 'bad', 'wwe', 'champion', 'history', 'wwe', 'own', 'yall']"
neutral,"['much', 'hate', 'admit', 'trump', 'may', 'right', 'add', 'others', 'mix', 'also']"
neutral,"['penn', 'state', 'tight', 'end', 'kyle', 'carter', 'ankle', 'injury', 'tuesday', 'big', 'ten', 'coach']"
neutral,"['fan', 'wwe', 'monday', 'night', 'raw', 'next', 'john', 'cena', 'time', 'player', 'john', 'cena']"
positive,"['know', 'escobar', 'attack', 'pitch', 'go', 'hit', 'one', 'thor', 'real', 'life', 'hero']"
positive,"['fun', 'fact', 'chris', 'evans', 'dude', 'reveal', 'coldplay', 'announcement', 'fri', 'town', 'nice', 'one', 'mate']"
positive,"['watch', 'cricket', 'awesome', 'game', 'follow', 'jersey', 'shore', 'seven', 'dwarf', 'great', 'night', 'tv']"
negative,"['isi', 'gain', 'foothold', 'israel', 'may', 'regret', 'cripple', 'hamas', 'effort', 'ability', 'control', 'salafists']"
neutral,"['taylor', 'swift', 'put', 'feud', 'rumor', 'rest', 'saturday', 'bad', 'blood', 'singer', 'surprise', 'fan', 'bring']"
neutral,"['photographer', 'nabil', 'elderkin', 'shoot', 'kanye', 'west', 'nelson', 'mandela', 'war', 'complex', 'sit', 'esteemed']"
neutral,"['patch', 'deliver', 'together', 'update', 'moto', 'g', 'gen', 'separately']"
negative,"['sarah', 'palin', 'still', 'politics', 'still', 'embarrassment', 'gop', 'may', 'do', 'douche', 'toupee']"
positive,"['wait', 'see', 'flight', 'denzel', 'washington', 'tomorrow', 'bam']"
neutral,"['keep', 'dez', 'hill', 'green', 'calvin', 'prob', 'best', 'avail', 'nervous', 'go', 'murray', 'gore']"
neutral,"['rt', 'britney', 'lady', 'tonight', 'watch', 'gaga', 'rest', 'night', 'concert']"
positive,"['haha', 'go', 'see', 'foo', 'fighter', 'tomorrow', 'jesus', 'christ', 'hit']"
neutral,"['david', 'price', 'get', 'win', 'jay', 'go']"
neutral,"['conviction', 'yakub', 'high', 'court', 'guess', 'like', 'zero', 'knowledge', 'law', 'contempt', 'court']"
